Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP1252,Shop & Share,Paid Ads,2023-02-22,2024-11-08,15401.6,9491.2,8190.4,3371.712,7858.816,Suceava,35-44,Male
CMP1253,Shop & Share,Email,2022-12-23,2024-09-11,39272,1411.2,683.2,486.896,681.872,Suceava,35-44,Female
CMP1254,Wishlist Wonders,Paid Ads,2022-12-19,2024-08-24,37310.4,9798.4,7878.4,2958.672,3751.104,Galați,35-44,Male
CMP1255,Flash Sale Frenzy,Influencer Marketing,2023-01-22,2024-09-26,8867.2,233.6,73.6,1016.112,3115.44,Galați,45-54,Female
CMP1256,Cart to Couch,Paid Ads,2022-07-09,2024-03-07,33243.2,13433.6,10619.2,7951.344,14658.304,Bacău,55+,Male
CMP1257,Shop & Share,Influencer Marketing,2022-10-01,2024-06-17,17660.8,7156.8,6182.4,979.136,2450.944,Suceava,45-54,Female
CMP1258,Flash Sale Frenzy,Social Media,2023-01-22,2024-09-20,51680,1345.6,1339.2,1226.592,3300.32,Galați,25-34,Female
CMP1259,Deal of the Day,Influencer Marketing,2022-11-02,2024-07-13,21913.6,13963.2,13865.6,4863.2,9410.416,Suceava,55+,Female
CMP1260,Wishlist Wonders,Paid Ads,2022-11-15,2024-07-12,56748.8,43427.2,10465.6,5986.608,10993.488,Galați,45-54,Male
CMP1261,Deal of the Day,Social Media,2022-11-30,2024-08-05,47672,1326.4,752,5100.272,14317.856,Suceava,18-24,Female
CMP1262,Seasonal Steals,Influencer Marketing,2022-07-18,2024-03-19,77136,41736,5958.4,6530.176,16445.008,Târgu Mureș,18-24,Male
CMP1263,Shop & Share,Paid Ads,2022-10-30,2024-06-27,44550.4,18123.2,3844.8,2616.768,9178.656,Galați,45-54,Female
CMP1264,Shop & Share,Paid Ads,2023-01-27,2024-09-22,31356.8,2393.6,1321.6,3280.544,6178.864,Suceava,18-24,Female
CMP1265,Wishlist Wonders,Paid Ads,2022-08-29,2024-05-02,49875.2,23464,16566.4,1497.472,4378.592,Suceava,25-34,Female
CMP1266,Flash Sale Frenzy,Social Media,2022-10-09,2024-06-11,3974.4,3444.8,2756.8,3025.312,11876.016,Baia Mare,18-24,Male
CMP1267,Shop & Share,Social Media,2022-09-12,2024-05-30,48480,5483.2,3097.6,5012.432,6969.968,Galați,25-34,Female
CMP1268,Deal of the Day,Paid Ads,2022-12-16,2024-08-21,75987.2,67044.8,42441.6,1136.88,4415.024,Târgu Mureș,18-24,Female
CMP1269,Cart to Couch,Influencer Marketing,2022-09-21,2024-06-02,77616,8542.4,2748.8,283.024,619.232,Galați,55+,Female
CMP1270,Wishlist Wonders,Social Media,2022-09-25,2024-05-24,58856,58716.8,39958.4,4501.6,16839.648,Suceava,18-24,Female
CMP1271,Deal of the Day,Social Media,2023-01-30,2024-10-02,18870.4,2017.6,70.4,1675.744,2670.208,Bacău,18-24,Male
CMP1272,Flash Sale Frenzy,Email,2022-08-23,2024-05-04,21707.2,14716.8,7329.6,404.016,1247.312,Galați,35-44,Female
CMP1273,Wishlist Wonders,Email,2022-11-18,2024-07-23,71417.6,69568,20632,7164.56,26261.408,Baia Mare,25-34,Male
CMP1274,Seasonal Steals,Influencer Marketing,2022-08-11,2024-04-21,52755.2,5561.6,2747.2,233.712,714.448,Suceava,25-34,Female
CMP1275,Cart to Couch,Email,2022-06-23,2024-02-26,61902.4,56484.8,21568,5123.04,16119.536,Baia Mare,25-34,Male
CMP1276,Cart to Couch,Email,2022-08-19,2024-05-04,59134.4,4430.4,2456,3478.992,8278.736,Galați,18-24,Female
CMP1277,Deal of the Day,Social Media,2022-10-24,2024-07-10,19537.6,9662.4,4608,6122.352,16110.112,Târgu Mureș,25-34,Female
CMP1278,Deal of the Day,Paid Ads,2022-08-20,2024-04-14,69896,7737.6,1576,972.352,2571.168,Târgu Mureș,18-24,Female
CMP1279,Deal of the Day,Influencer Marketing,2022-05-30,2024-02-11,42121.6,23636.8,4108.8,1402.528,5529.872,Târgu Mureș,45-54,Female
CMP1280,Seasonal Steals,Paid Ads,2022-08-25,2024-04-18,66132.8,45132.8,8331.2,4134.4,12256.208,Baia Mare,35-44,Female
CMP1281,Shop & Share,Social Media,2022-08-18,2024-04-19,79116.8,48694.4,27932.8,1814.336,3214.704,Galați,55+,Female
CMP1282,Shop & Share,Social Media,2023-02-15,2024-10-09,15377.6,3417.6,606.4,7726.992,19248.608,Suceava,55+,Female
CMP1283,Deal of the Day,Influencer Marketing,2023-02-28,2024-11-11,19731.2,7838.4,4123.2,2587.264,8772.608,Suceava,45-54,Female
CMP1284,Deal of the Day,Paid Ads,2022-07-29,2024-04-11,71265.6,66587.2,49627.2,2907.168,5016.608,Galați,18-24,Male
CMP1285,Flash Sale Frenzy,Influencer Marketing,2023-02-06,2024-10-02,45392,21422.4,10740.8,965.104,2132.048,Bacău,35-44,Male
CMP1286,Flash Sale Frenzy,Influencer Marketing,2022-08-23,2024-04-18,11937.6,10377.6,4220.8,1147.904,1916.688,Târgu Mureș,55+,Female
CMP1287,Wishlist Wonders,Paid Ads,2022-08-02,2024-04-12,79692.8,32083.2,3819.2,577.536,2133.024,Suceava,45-54,Female
CMP1288,Wishlist Wonders,Influencer Marketing,2022-07-07,2024-03-24,33368,8588.8,4817.6,682.352,1013.984,Suceava,55+,Female
CMP1289,Wishlist Wonders,Social Media,2022-05-28,2024-01-24,6784,6328,3742.4,4487.632,8554.048,Suceava,18-24,Male
CMP1290,Deal of the Day,Influencer Marketing,2022-07-05,2024-03-05,40254.4,32091.2,7544,4875.664,13243.248,Baia Mare,45-54,Female
CMP1291,Cart to Couch,Email,2022-11-30,2024-07-25,27558.4,17969.6,16608,7307.936,21365.184,Baia Mare,45-54,Female
CMP1292,Shop & Share,Social Media,2022-08-05,2024-04-01,42635.2,184,161.6,2346.8,4854.032,Baia Mare,45-54,Female
CMP1293,Flash Sale Frenzy,Social Media,2022-09-10,2024-05-06,24772.8,21977.6,20736,2110.448,5947.232,Baia Mare,45-54,Male
CMP1294,Deal of the Day,Influencer Marketing,2022-07-19,2024-03-31,23656,19507.2,14459.2,3774.944,7297.568,Târgu Mureș,25-34,Female
CMP1295,Flash Sale Frenzy,Paid Ads,2022-10-11,2024-06-29,28489.6,9096,3526.4,7556.784,24702,Baia Mare,45-54,Male
CMP1296,Wishlist Wonders,Paid Ads,2022-06-12,2024-02-20,34884.8,11976,1571.2,6162.096,17375.472,Târgu Mureș,45-54,Male
CMP1297,Cart to Couch,Email,2022-09-17,2024-05-11,27105.6,5040,1628.8,6099.808,20005.968,Galați,55+,Female
CMP1298,Shop & Share,Email,2022-09-22,2024-05-30,12124.8,2291.2,512,3744.816,14945.92,Târgu Mureș,35-44,Male
CMP1299,Cart to Couch,Social Media,2023-01-04,2024-09-15,34060.8,883.2,220.8,4069.216,8268.32,Bacău,35-44,Male
CMP1300,Wishlist Wonders,Paid Ads,2022-10-15,2024-06-12,12921.6,10025.6,6755.2,7344.416,27672.384,Târgu Mureș,45-54,Female
CMP1301,Shop & Share,Email,2022-06-11,2024-02-26,48260.8,15979.2,11302.4,1957.536,3655.552,Suceava,55+,Female
CMP1302,Seasonal Steals,Social Media,2023-01-14,2024-09-25,74641.6,30710.4,3993.6,3845.776,12840.784,Bacău,45-54,Female
CMP1303,Wishlist Wonders,Social Media,2022-09-21,2024-05-22,37724.8,16793.6,4564.8,7568.224,14152.448,Baia Mare,45-54,Female
CMP1304,Cart to Couch,Paid Ads,2022-06-27,2024-02-22,48360,19756.8,4560,5262.4,9379.024,Bacău,18-24,Female
CMP1305,Flash Sale Frenzy,Email,2023-01-11,2024-09-03,14371.2,13608,10646.4,1810.288,4903.456,Galați,35-44,Male
CMP1306,Seasonal Steals,Influencer Marketing,2023-01-12,2024-09-13,40716.8,3859.2,1856,1006.512,2121.216,Baia Mare,45-54,Female
CMP1307,Wishlist Wonders,Social Media,2022-07-13,2024-03-08,36379.2,32046.4,18272,1860.448,5077.04,Bacău,18-24,Male
CMP1308,Wishlist Wonders,Social Media,2022-09-04,2024-05-26,50536,43801.6,26472,6551.728,9230.24,Târgu Mureș,35-44,Female
CMP1309,Wishlist Wonders,Email,2022-08-21,2024-05-10,65294.4,8268.8,4630.4,7710.08,17319.52,Galați,18-24,Female
CMP1310,Seasonal Steals,Email,2022-09-07,2024-05-23,11062.4,1480,62.4,1786.352,4226.672,Suceava,55+,Female
CMP1311,Wishlist Wonders,Paid Ads,2022-06-06,2024-02-22,52867.2,46468.8,44256,5123.888,17229.952,Baia Mare,55+,Male
CMP1312,Shop & Share,Influencer Marketing,2023-01-31,2024-10-03,75012.8,72355.2,15092.8,7168.928,27165.328,Târgu Mureș,25-34,Female
CMP1313,Cart to Couch,Influencer Marketing,2023-02-25,2024-11-07,30710.4,15364.8,8712,6306.288,18669.504,Galați,18-24,Male
CMP1314,Deal of the Day,Social Media,2022-08-04,2024-04-06,16612.8,8320,6862.4,3968.048,13729.456,Suceava,45-54,Male
CMP1315,Shop & Share,Email,2022-08-17,2024-04-11,67004.8,38742.4,25851.2,6493.648,14229.136,Baia Mare,35-44,Female
CMP1316,Wishlist Wonders,Email,2023-01-29,2024-10-09,27320,13544,467.2,7718.64,30133.344,Bacău,45-54,Male
CMP1317,Cart to Couch,Influencer Marketing,2022-12-10,2024-08-28,11152,822.4,240,1848.304,4944.736,Bacău,18-24,Female
CMP1318,Deal of the Day,Paid Ads,2023-01-14,2024-09-29,37753.6,26579.2,11641.6,4808.528,18027.408,Suceava,25-34,Female
CMP1319,Flash Sale Frenzy,Influencer Marketing,2022-06-17,2024-03-01,33092.8,7585.6,230.4,3743.36,6866.512,Bacău,55+,Female
CMP1320,Flash Sale Frenzy,Social Media,2022-08-22,2024-04-17,15014.4,9545.6,9102.4,4457.552,11626.224,Galați,45-54,Female
CMP1321,Shop & Share,Paid Ads,2023-02-25,2024-11-11,41340.8,7382.4,1792,6263.552,13437.744,Suceava,55+,Female
CMP1322,Wishlist Wonders,Paid Ads,2022-10-06,2024-06-21,57888,52896,27195.2,6774.128,11425.488,Suceava,35-44,Female
CMP1323,Deal of the Day,Email,2022-12-07,2024-08-06,77998.4,19094.4,3062.4,4892.464,12374.384,Galați,25-34,Male
CMP1324,Flash Sale Frenzy,Paid Ads,2022-10-12,2024-06-10,54811.2,18209.6,9620.8,7801.392,23711.232,Târgu Mureș,55+,Male
CMP1325,Cart to Couch,Social Media,2022-09-10,2024-05-21,61161.6,4209.6,2470.4,5684.432,12914.896,Galați,18-24,Male
CMP1326,Cart to Couch,Social Media,2022-08-12,2024-04-24,17502.4,1918.4,584,3961.488,6702.224,Târgu Mureș,35-44,Female
CMP1327,Cart to Couch,Paid Ads,2022-10-05,2024-06-18,19030.4,11659.2,4412.8,7431.84,14491.792,Târgu Mureș,55+,Female
CMP1328,Flash Sale Frenzy,Email,2022-10-08,2024-06-18,10158.4,1072,660.8,327.36,1147.36,Baia Mare,45-54,Female
CMP1329,Deal of the Day,Influencer Marketing,2023-02-14,2024-10-23,30712,25017.6,23004.8,6592.752,12214.352,Baia Mare,18-24,Female
CMP1330,Seasonal Steals,Influencer Marketing,2022-10-04,2024-06-18,14896,11609.6,2276.8,5751.632,10596.848,Baia Mare,35-44,Male
CMP1331,Flash Sale Frenzy,Influencer Marketing,2022-09-22,2024-06-08,42680,17604.8,616,3145.728,10320.032,Bacău,25-34,Female
CMP1332,Wishlist Wonders,Paid Ads,2022-05-23,2024-01-23,16376,15484.8,11913.6,6290.448,8322.256,Târgu Mureș,18-24,Female
CMP1333,Shop & Share,Paid Ads,2022-09-17,2024-05-15,63859.2,47977.6,25812.8,2539.68,8354.128,Suceava,45-54,Female
CMP1334,Shop & Share,Influencer Marketing,2022-10-16,2024-06-24,30720,14571.2,11584,4535.024,8777.76,Târgu Mureș,25-34,Female
CMP1335,Wishlist Wonders,Influencer Marketing,2022-08-07,2024-04-24,23800,11062.4,4347.2,3408.864,5635.872,Târgu Mureș,55+,Female
CMP1336,Seasonal Steals,Influencer Marketing,2022-09-10,2024-05-06,56948.8,24816,16196.8,7356.96,24748.816,Galați,25-34,Female
CMP1337,Flash Sale Frenzy,Email,2022-12-01,2024-07-28,7939.2,315.2,17.6,2213.504,3729.904,Suceava,45-54,Male
CMP1338,Flash Sale Frenzy,Influencer Marketing,2022-08-15,2024-04-07,9710.4,2296,1148.8,351.472,953.856,Galați,35-44,Male
CMP1339,Deal of the Day,Social Media,2022-10-02,2024-06-23,59880,40828.8,33681.6,7522.208,22323.632,Galați,18-24,Female
CMP1340,Shop & Share,Email,2022-06-15,2024-02-28,52675.2,28529.6,18694.4,3681.008,5019.696,Târgu Mureș,18-24,Male
CMP1341,Seasonal Steals,Influencer Marketing,2022-06-05,2024-02-05,18195.2,9115.2,4499.2,5412.928,11548.368,Bacău,18-24,Male
CMP1342,Shop & Share,Email,2022-08-09,2024-04-28,59129.6,36744,33401.6,5186.384,8215.76,Târgu Mureș,25-34,Female
CMP1343,Flash Sale Frenzy,Email,2022-09-02,2024-05-24,5097.6,1249.6,182.4,1258.112,3429.408,Baia Mare,25-34,Female
CMP1344,Flash Sale Frenzy,Influencer Marketing,2022-06-11,2024-02-11,57452.8,23689.6,19748.8,1137.408,3610.992,Târgu Mureș,45-54,Female
CMP1345,Cart to Couch,Influencer Marketing,2022-07-10,2024-03-19,9856,1689.6,1371.2,6783.904,13410.896,Bacău,55+,Female
CMP1346,Wishlist Wonders,Social Media,2023-01-01,2024-08-26,43664,41075.2,7100.8,5889.856,9719.52,Bacău,25-34,Male
CMP1347,Seasonal Steals,Email,2022-12-18,2024-08-19,66582.4,14318.4,7220.8,6809.936,21588.4,Galați,35-44,Female
CMP1348,Flash Sale Frenzy,Paid Ads,2022-11-03,2024-07-20,74520,71966.4,47318.4,7900.384,30179.248,Târgu Mureș,55+,Male
CMP1349,Deal of the Day,Influencer Marketing,2022-10-21,2024-06-18,10763.2,1553.6,216,1925.344,2820.08,Târgu Mureș,45-54,Female
CMP1350,Wishlist Wonders,Email,2022-07-23,2024-04-12,65345.6,56944,20228.8,3526.4,13926.08,Galați,35-44,Female
CMP1351,Flash Sale Frenzy,Influencer Marketing,2022-06-07,2024-02-14,67729.6,14113.6,2992,7287.44,27028.768,Bacău,55+,Female
CMP1352,Cart to Couch,Paid Ads,2022-09-29,2024-06-05,33372.8,28868.8,15051.2,1151.328,3984.464,Baia Mare,45-54,Male
CMP1353,Shop & Share,Influencer Marketing,2022-11-12,2024-07-27,77150.4,69019.2,56304,4909.056,18890.64,Baia Mare,35-44,Female
CMP1354,Cart to Couch,Paid Ads,2022-12-02,2024-08-20,76529.6,36033.6,9201.6,1356.48,4550.64,Galați,25-34,Female
CMP1355,Wishlist Wonders,Email,2023-01-03,2024-09-09,14993.6,6260.8,1433.6,7238.736,21683.648,Galați,55+,Female
CMP1356,Flash Sale Frenzy,Email,2022-06-18,2024-03-07,52081.6,50691.2,40448,2848.48,3511.568,Bacău,55+,Female
CMP1357,Cart to Couch,Email,2022-07-09,2024-03-13,77056,16592,5430.4,1336.112,4344,Baia Mare,25-34,Female
CMP1358,Wishlist Wonders,Paid Ads,2023-01-12,2024-09-24,64891.2,6529.6,945.6,4669.376,17108.112,Suceava,18-24,Male
CMP1359,Flash Sale Frenzy,Paid Ads,2022-07-02,2024-03-15,2171.2,347.2,236.8,7755.536,22905.088,Târgu Mureș,35-44,Female
CMP1360,Seasonal Steals,Paid Ads,2023-01-22,2024-09-17,43382.4,27476.8,6678.4,1126.144,4287.2,Baia Mare,25-34,Female
CMP1361,Flash Sale Frenzy,Email,2023-01-28,2024-10-05,26968,4219.2,1960,654.88,1629.888,Târgu Mureș,35-44,Male
CMP1362,Seasonal Steals,Paid Ads,2023-02-19,2024-10-17,7651.2,716.8,222.4,4948.64,14280.272,Galați,55+,Female
CMP1363,Seasonal Steals,Paid Ads,2022-07-24,2024-03-24,19688,12793.6,9833.6,7737.424,16833.712,Suceava,18-24,Male
CMP1364,Cart to Couch,Influencer Marketing,2022-11-20,2024-08-06,33713.6,11772.8,1382.4,1813.536,3862.896,Suceava,18-24,Female
CMP1365,Shop & Share,Email,2022-07-05,2024-03-11,74907.2,43456,15606.4,5487.568,19042.784,Baia Mare,45-54,Female
CMP1366,Seasonal Steals,Paid Ads,2022-10-05,2024-06-03,24470.4,10801.6,10248,3958.016,7905.536,Baia Mare,18-24,Female
CMP1367,Seasonal Steals,Paid Ads,2023-02-13,2024-10-09,73718.4,16784,4352,6532.272,15040.976,Târgu Mureș,18-24,Male
CMP1368,Deal of the Day,Paid Ads,2022-09-13,2024-05-24,40833.6,28204.8,13068.8,387.872,1273.088,Galați,35-44,Female
CMP1369,Shop & Share,Paid Ads,2022-06-09,2024-02-14,11558.4,448,176,652.896,1692.512,Bacău,55+,Female
CMP1370,Wishlist Wonders,Influencer Marketing,2022-07-02,2024-03-11,55401.6,12969.6,12598.4,3355.472,11472.112,Baia Mare,35-44,Male
CMP1371,Cart to Couch,Paid Ads,2023-02-15,2024-10-13,60132.8,30747.2,3438.4,1873.664,6192.992,Suceava,18-24,Male
CMP1372,Wishlist Wonders,Influencer Marketing,2022-05-22,2024-02-10,59014.4,56057.6,15510.4,4527.872,13292.832,Târgu Mureș,55+,Female
CMP1373,Wishlist Wonders,Influencer Marketing,2022-05-16,2024-01-13,14761.6,10020.8,2486.4,1304.768,5166.16,Suceava,18-24,Female
CMP1374,Flash Sale Frenzy,Email,2022-11-27,2024-07-23,45928,13681.6,675.2,665.2,1101.584,Târgu Mureș,45-54,Female
CMP1375,Wishlist Wonders,Paid Ads,2022-12-07,2024-07-30,20900.8,4796.8,2985.6,6360.08,15467.184,Târgu Mureș,35-44,Female
CMP1376,Seasonal Steals,Paid Ads,2022-11-01,2024-06-27,36185.6,20883.2,6584,827.936,3026.976,Bacău,35-44,Female
CMP1377,Cart to Couch,Paid Ads,2022-12-07,2024-08-17,16763.2,4920,4307.2,1266.272,3074.656,Târgu Mureș,45-54,Male
CMP1378,Shop & Share,Influencer Marketing,2022-12-14,2024-08-11,46841.6,18835.2,15960,3335.12,11191.52,Bacău,55+,Female
CMP1379,Deal of the Day,Social Media,2022-09-03,2024-05-17,72811.2,31665.6,5057.6,7782.608,27812.256,Galați,35-44,Male
CMP1380,Deal of the Day,Social Media,2022-06-01,2024-02-05,63577.6,45974.4,31947.2,1129.136,2686.224,Galați,18-24,Female
CMP1381,Wishlist Wonders,Paid Ads,2023-01-12,2024-09-11,46452.8,44832,11825.6,1331.424,2746.064,Baia Mare,25-34,Female
CMP1382,Seasonal Steals,Paid Ads,2022-06-12,2024-02-04,58017.6,9913.6,876.8,7812.016,16300.96,Târgu Mureș,55+,Female
CMP1383,Deal of the Day,Influencer Marketing,2022-12-15,2024-08-31,47728,2892.8,812.8,877.536,1562.848,Baia Mare,55+,Female
CMP1384,Deal of the Day,Paid Ads,2022-06-02,2024-01-30,54793.6,17696,521.6,6088.48,19578.72,Baia Mare,45-54,Female
CMP1385,Flash Sale Frenzy,Email,2022-05-16,2024-01-08,68334.4,12899.2,9849.6,2579.664,6179.36,Baia Mare,18-24,Female
CMP1386,Seasonal Steals,Influencer Marketing,2022-08-09,2024-04-02,28892.8,25203.2,13521.6,3058.768,9789.632,Târgu Mureș,45-54,Female
CMP1387,Deal of the Day,Paid Ads,2022-11-20,2024-08-02,47393.6,24086.4,17899.2,2054.864,3219.6,Suceava,45-54,Male
CMP1388,Wishlist Wonders,Social Media,2022-10-01,2024-06-03,38424,27043.2,1030.4,2574.592,3255.504,Baia Mare,45-54,Male
CMP1389,Deal of the Day,Influencer Marketing,2022-10-24,2024-06-30,67764.8,3912,3107.2,5561.76,8589.296,Bacău,25-34,Male
CMP1390,Wishlist Wonders,Influencer Marketing,2022-05-14,2024-01-20,77028.8,43857.6,12155.2,5007.072,13988.864,Galați,18-24,Female
CMP1391,Cart to Couch,Email,2022-08-23,2024-05-11,76734.4,22595.2,5694.4,3038.944,6571.248,Târgu Mureș,55+,Male
CMP1392,Wishlist Wonders,Social Media,2023-01-10,2024-09-19,45400,40339.2,23963.2,4141.392,6255.36,Suceava,35-44,Female
CMP1393,Deal of the Day,Email,2022-07-01,2024-03-20,76708.8,56822.4,20892.8,446.496,1480.704,Târgu Mureș,45-54,Male
CMP1394,Shop & Share,Paid Ads,2022-08-19,2024-05-03,27548.8,5611.2,5516.8,306.224,565.024,Suceava,18-24,Female
CMP1395,Deal of the Day,Email,2022-09-22,2024-06-13,55094.4,33321.6,31729.6,6815.632,12344.8,Bacău,55+,Female
CMP1396,Wishlist Wonders,Influencer Marketing,2022-08-29,2024-05-18,79515.2,23324.8,5603.2,7847.856,9651.424,Bacău,45-54,Male
CMP1397,Wishlist Wonders,Email,2022-08-18,2024-04-23,68536,62372.8,1566.4,768.56,2287.2,Târgu Mureș,55+,Male
CMP1398,Flash Sale Frenzy,Email,2022-10-20,2024-06-30,24668.8,8598.4,1716.8,5072.816,13476.176,Galați,35-44,Female
CMP1399,Flash Sale Frenzy,Paid Ads,2022-10-18,2024-06-15,60430.4,37401.6,3876.8,885.12,1620.768,Suceava,45-54,Male
CMP1400,Wishlist Wonders,Paid Ads,2023-01-13,2024-09-11,26187.2,15964.8,9115.2,5234.32,18648.32,Suceava,18-24,Male
CMP1401,Cart to Couch,Influencer Marketing,2023-03-01,2024-11-01,3137.6,1038.4,158.4,6531.76,18793.392,Baia Mare,45-54,Male
CMP1402,Shop & Share,Social Media,2023-01-03,2024-09-20,68449.6,23216,17062.4,1616.176,5481.296,Târgu Mureș,25-34,Female
CMP1403,Cart to Couch,Social Media,2022-07-15,2024-03-23,23388.8,5697.6,2360,6114.768,14295.264,Suceava,25-34,Female
CMP1404,Wishlist Wonders,Paid Ads,2022-05-18,2024-01-28,10105.6,544,380.8,3248.608,11434.032,Suceava,25-34,Female
CMP1405,Flash Sale Frenzy,Social Media,2022-05-24,2024-01-28,70475.2,51452.8,12766.4,4171.44,13345.12,Baia Mare,35-44,Male
CMP1406,Flash Sale Frenzy,Influencer Marketing,2022-11-06,2024-07-06,27430.4,3931.2,3238.4,309.68,1114.512,Târgu Mureș,55+,Female
CMP1407,Shop & Share,Social Media,2022-06-25,2024-02-25,2332.8,444.8,252.8,4961.12,12189.792,Târgu Mureș,18-24,Male
CMP1408,Cart to Couch,Paid Ads,2023-02-07,2024-10-01,63017.6,5667.2,3352,2136.224,5994.448,Galați,25-34,Female
CMP1409,Wishlist Wonders,Influencer Marketing,2022-09-25,2024-05-22,59452.8,1534.4,1312,6201.712,8395.456,Baia Mare,45-54,Female
CMP1410,Shop & Share,Social Media,2022-09-04,2024-05-17,48843.2,36976,21481.6,1530.144,5243.856,Galați,55+,Female
CMP1411,Seasonal Steals,Social Media,2022-11-23,2024-08-14,11177.6,1464,1160,7999.664,31609.728,Suceava,55+,Female
CMP1412,Seasonal Steals,Email,2022-07-14,2024-03-25,25713.6,16419.2,7081.6,6741.808,24631.568,Baia Mare,35-44,Female
CMP1413,Shop & Share,Social Media,2023-01-23,2024-09-22,72753.6,4017.6,2796.8,1868.8,5779.664,Galați,45-54,Female
CMP1414,Wishlist Wonders,Paid Ads,2022-05-21,2024-01-16,76643.2,9353.6,6016,6080.8,19984.48,Suceava,35-44,Female
CMP1415,Seasonal Steals,Influencer Marketing,2022-11-14,2024-07-24,68534.4,50358.4,21720,6452.016,12629.472,Târgu Mureș,45-54,Male
CMP1416,Cart to Couch,Paid Ads,2023-01-26,2024-09-26,40214.4,20121.6,15280,3322.032,8608.512,Târgu Mureș,25-34,Male
CMP1417,Wishlist Wonders,Email,2022-11-17,2024-07-28,30540.8,19996.8,12788.8,4251.92,9879.856,Suceava,45-54,Male
CMP1418,Deal of the Day,Email,2023-02-20,2024-10-31,45107.2,11953.6,10790.4,897.776,2046.496,Baia Mare,35-44,Female
CMP1419,Wishlist Wonders,Influencer Marketing,2022-10-14,2024-06-23,60022.4,43868.8,36580.8,2782.48,10291.664,Bacău,45-54,Female
CMP1420,Deal of the Day,Influencer Marketing,2023-01-09,2024-09-30,25246.4,24924.8,19982.4,497.872,1518.432,Bacău,18-24,Female
CMP1421,Deal of the Day,Email,2022-06-20,2024-02-22,35716.8,18203.2,17979.2,5118.304,17727.664,Târgu Mureș,35-44,Female
CMP1422,Flash Sale Frenzy,Email,2022-07-24,2024-03-19,68550.4,59884.8,46432,3778.192,7504.768,Bacău,55+,Female
CMP1423,Cart to Couch,Email,2023-01-10,2024-09-17,35672,10979.2,4099.2,2940.32,9984.448,Bacău,35-44,Female
CMP1424,Shop & Share,Influencer Marketing,2022-07-01,2024-03-10,45950.4,29403.2,4497.6,4969.968,19816.128,Târgu Mureș,55+,Male
CMP1425,Shop & Share,Email,2022-05-13,2024-01-16,74648,67025.6,63571.2,6887.024,12615.28,Baia Mare,18-24,Male
CMP1426,Seasonal Steals,Paid Ads,2022-12-17,2024-08-10,69980.8,58568,15224,3949.168,5673.552,Baia Mare,55+,Male
CMP1427,Deal of the Day,Paid Ads,2022-11-22,2024-08-13,2609.6,1747.2,1715.2,696.816,1074.512,Târgu Mureș,25-34,Female
CMP1428,Shop & Share,Social Media,2022-12-08,2024-08-02,46603.2,33563.2,12081.6,4070,6697.856,Târgu Mureș,45-54,Female
CMP1429,Wishlist Wonders,Influencer Marketing,2022-11-05,2024-07-27,5200,2009.6,251.2,989.2,3609.568,Suceava,55+,Female
CMP1430,Seasonal Steals,Social Media,2022-11-15,2024-08-01,61899.2,42504,3374.4,6208.88,19346.912,Bacău,35-44,Male
CMP1431,Seasonal Steals,Influencer Marketing,2022-11-06,2024-07-06,61846.4,3152,3097.6,1653.12,3794.576,Galați,55+,Female
CMP1432,Seasonal Steals,Email,2022-09-27,2024-06-14,51499.2,11542.4,200,7763.888,19212.56,Galați,35-44,Female
CMP1433,Cart to Couch,Paid Ads,2022-09-08,2024-05-17,49836.8,8424,6361.6,5976.928,10040.544,Târgu Mureș,55+,Female
